Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Italy,IT,ITA,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,0.402074914612052,0.442274418231341,0.517050871554328,0.461399874110809,0.415075133317865,0.375212838340533,0.385246788501065,0.43639564028153,0.445090849200067,0.395749079572997,0.441033155832437,0.458000637249024,0.52059764876494,0.585739084678828,0.600982036291094,0.502384602760191,0.0206593729209338,0.194236147390761,0.487225175795775,0.649092445147504,0.69707463671877,0.629162239969298,0.593535552440996,0.556993370702587,0.480672640706454,0.46760421012904,0.369405526787275,0.184629627874404,0.0686598660915233,-0.0937583673827503
Jamaica,JM,JAM,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,Trade in Low Carbon Technology Products; Comparative Advantage,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.003845052314873,0.0350869767774611,0.12603029081974,0.0377229739669271,0.0236082135587264,0.0285177649881737,0.0276370656773303,0.0464836348618582,0.0298924708556877,0.0147089415410535,0.0193685450710779,0.0748479412065132,0.0472974355207279,0.0783531368052291,0.0317236384515089,0.241294666344029,0.0289597162222067,0.0206552048769345,0.0604185795132712,0.0651205078361593,0.0373344187296224,0.0556343767615415,0.0155721247355238,0.0292079469296419,0.0093486639829883,0.0189062600389073
Jamaica,JM,JAM,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,2316378.0,2494403.0,175102.0,1536156.0,5896931.0,1682265.0,937567.0,1240324.0,1475415.0,2724540.0,2353003.0,1347810.0,1864385.0,4499518.0,2765906.0,5527627.0,2232581.0,15223369.0,1720079.776,1564827.0,3144978.0,3949679.92,3138499.06,4033849.933,1493657.07,3375111.39,1262540.47,2735484.08
Jamaica,JM,JAM,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,0.0313282645406765,0.029695225881389,0.0019926949111379,0.017285315200385,0.0650511086674017,0.0182960171157448,0.0096467545022657,0.0131526310798874,0.0145008940413709,0.0242556491334833,0.0196975749960257,0.0104637871849849,0.0135664030304771,0.0371652876653743,0.0209649803945305,0.0383509199946931,0.0151204192727552,0.107108100297785,0.012406076665237,0.0110554376549676,0.0222927245639217,0.0267679063465354,0.0200570451255023,0.025517883719097,0.0107575399551962,0.0230006810802487,0.0074252639770231,0.0144853416480897
Jamaica,JM,JAM,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.0133025442587819,0.123352676071954,0.453123774380266,0.136991755813961,0.0837951942588662,0.102734423260336,0.104964117181885,0.175799348531184,0.115336380526752,0.0574262207722688,0.0763872457026867,0.327115955853881,0.204653775622931,0.3169713727094,0.127444362256231,0.956226494557373,0.117567517279489,0.0898578925051038,0.262688656450892,0.297648209082609,0.167764221406039,0.263978000898836,0.0820235208571875,0.150849033068559,0.0412842212329904,0.0906997408655358
Jamaica,JM,JAM,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,59615966.0,53727651.0,63700751.0,62840270.0,67460052.0,71495991.0,99119012.0,89374365.0,75584685.0,97945410.0,119716981.0,137108925.0,128189848.0,82938861.0,90114119.0,91251189.0,93030612.0,93932938.0,120997546.529,122628010.0,125035175.0,120464213.22,223090214.71,229024412.481,131965627.24,155023801.77,186124294.32,271739594.02
Jamaica,JM,JAM,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,0.806286691419093,0.639613860519506,0.724926970299403,0.707098676324085,0.744175431823871,0.777577774633089,1.01984900841341,0.947742727581021,0.742872688928466,0.871974534855486,1.00218070760865,1.06445167520797,0.932787563933202,0.685061517189951,0.683045894584048,0.633104775115908,0.63006083928915,0.660890407673203,0.872694894439801,0.866361789071728,0.886293868216803,0.816414201377115,1.42569120396565,1.448794185107,0.950436038003572,1.05645491728777,1.09463581619935,1.43895586432837
Jamaica,JM,JAM,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,2.1291910477824,2.12849523089863,2.10091819478258,2.16448200544144,2.77930940179567,2.48162586917453,1.95575858729539,1.96209481110581,2.11285753479322,2.15312863124385,1.53795388747259,1.66289256014356,1.75211503968905,1.45142571523267,1.50492495341038,1.53279801883249,2.09034373522286,1.81150582855786,2.70524039491489,2.20047714236686,3.64206760484699,2.46014499780449,1.97284234715169,1.84664763297797,1.69886806200277,2.53324971351969
Jamaica,JM,JAM,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,61932344.0,56222054.0,63875853.0,64376426.0,73356983.0,73178256.0,100056579.0,90614689.0,77060100.0,100669950.0,122069984.0,138456735.0,130054233.0,87438379.0,92880025.0,96778816.0,95263193.0,109156307.0,122717626.305,124192837.0,128180153.0,124413893.14,226228713.77,233058262.414,133459284.31,158398913.16,187386834.79,274475078.1
Jamaica,JM,JAM,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,0.83761495595977,0.669309086400895,0.726919665210541,0.72438399152447,0.809226540491272,0.795873791748834,1.02949576291568,0.960895358660908,0.757373582969837,0.896230183988969,1.02187828260468,1.07491546239295,0.946353966963679,0.722226804855325,0.704010874978578,0.671455695110601,0.645181258561905,0.767998507970988,0.885100971105038,0.877417226726696,0.908586592780725,0.84318210772365,1.44574824909116,1.4743120688261,0.961193577958769,1.07945559836802,1.10206108017637,1.45344120597646
Jamaica,JM,JAM,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-57299588.0,-51233248.0,-63525649.0,-61304114.0,-61563121.0,-69813726.0,-98181445.0,-88134041.0,-74109270.0,-95220870.0,-117363978.0,-135761115.0,-126325463.0,-78439343.0,-87348213.0,-85723562.0,-90798031.0,-78709569.0,-119277466.753,-121063183.0,-121890197.0,-116514533.3,-219951715.65,-224990562.548,-130471970.17,-151648690.38,-184861753.85,-269004109.94
Jamaica,JM,JAM,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-0.774958426878417,-0.609918634638117,-0.722934275388265,-0.6898133611237,-0.679124323156469,-0.759281757517344,-1.01020225391114,-0.934590096501133,-0.728371794887095,-0.847718885722003,-0.982483132612628,-1.05398788802298,-0.919221160902725,-0.647896229524576,-0.662080914189517,-0.594753855121215,-0.614940420016395,-0.553782307375418,-0.860288817774564,-0.855306351416761,-0.864001143652882,-0.78964629503058,-1.40563415884015,-1.4232763013879,-0.939678498048376,-1.03345423620752,-1.08721055222232,-1.42447052268028
Japan,JP,JPN,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,Trade in Low Carbon Technology Products; Comparative Advantage,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,1.90889731146711,2.01194006403141,2.34326893733458,2.1494032332054,2.08757946696598,2.22581846030694,2.37516710821987,2.29254348502925,2.1581457827751,1.79945952584849,1.80978313973589,1.81578696407232,1.84018054568196,2.03135115202085,2.05027494198945,2.01321191255347,2.04501448320576,1.85827669835061,1.83033149551629,2.170548651068,2.20276637508614,2.21796070366713,2.21394686033106,2.17441134567014,2.22069912965729,2.444494991034
Japan,JP,JPN,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,22788401400.0,28460230060.0,27484442068.0,27749154277.0,25626654271.0,29669058933.0,40301544228.0,31497483733.0,30883271047.0,37840328866.0,51041401988.0,51578755286.0,53858446342.0,50180129522.0,55819268244.0,46084297643.0,61291767760.0,67592672527.0,65776871556.0,57011253377.0,57300725319.0,50508279810.0,51321350881.0,69252538060.561,73040700359.695,74258794822.264,74420416929.316,84918134549.578,73228865023.056,84112943165.256
