Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Albania,AL,ALB,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,,,,,,,,,,,,,,,,,,,,,43993138348.27,47813792742.97,47548576614.95,51145591824.17,53415648050.56,,
Mali,ML,MLI,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,0.81,1.58,2.34,2.45,2.78,2.11,1.9,2.09,2.0,1.69,1.5,1.48,1.73,1.46,1.37,1.34,0.95,1.51,1.26,1.2,2.0,2.03,1.83,1.24,1.48,1.44,
Mali,ML,MLI,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,9133000000.0,19888000000.0,29245000000.0,33400000000.0,48315000000.0,33694000000.0,28337000000.0,30153770000.0,33733720000.0,30587000000.0,26389000000.0,16589000000.0,36806000000.0,34927000000.0,22999000000.0,25660000000.0,4684000000.0,25232000000.0,22286000000.0,27793000000.0,93264000000.0,100648000000.0,87789000000.0,48611450000.0,43625720000.0,55355560000.0,
Mali,ML,MLI,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,0.68,1.4,1.86,1.94,2.28,1.6,1.12,1.11,1.23,1.06,0.8,0.46,0.94,0.8,0.48,0.49,0.08,0.4,0.34,0.39,1.2,1.21,0.98,0.51,0.43,0.55,
Mali,ML,MLI,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,ML,MLI,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,ML,MLI,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,541000000.0,1014000000.0,6005000000.0,7008000000.0,8262000000.0,8279000000.0,17176000000.0,22708110000.0,17554630000.0,15115000000.0,19733000000.0,33004000000.0,26677000000.0,25253000000.0,39139000000.0,40982000000.0,48376000000.0,65611000000.0,55272000000.0,51881000000.0,55496000000.0,59893000000.0,68102000000.0,61132440000.0,98899740000.0,82696760000.0,
Mali,ML,MLI,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,0.04,0.07,0.38,0.41,0.39,0.39,0.68,0.84,0.64,0.53,0.6,0.92,0.68,0.58,0.81,0.78,0.79,1.03,0.85,0.73,0.72,0.72,0.76,0.65,0.98,0.82,
Mali,ML,MLI,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,1203000000.0,1568000000.0,1656000000.0,1797000000.0,2208000000.0,2392000000.0,2653000000.0,3773320000.0,3368150000.0,2915000000.0,3427000000.0,3668000000.0,4017000000.0,4009000000.0,3897000000.0,4374000000.0,4904000000.0,4804000000.0,5045000000.0,5579000000.0,6157000000.0,8176000000.0,7279000000.0,7600610000.0,7092780000.0,6291670000.0,
Mali,ML,MLI,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.09,0.11,0.11,0.1,0.1,0.11,0.1,0.14,0.12,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.08,0.07,0.06,
Malta,MT,MLT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,94160000.0,94250000.0,115010000.0,135330000.0,147430000.0,146270000.0,148420000.0,143810000.0,149720000.0,137480000.0,158010000.0,171640000.0,203260000.0,199880000.0,193940000.0,190620000.0,211270000.0,205490000.0,205670000.0,239230000.0,268910000.0,276690000.0,303050000.0,321750000.0,345680000.0,296750000.0,289280000.0
Malta,MT,MLT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,3.08,2.94,3.37,3.73,3.85,3.52,3.46,3.19,3.13,2.81,3.06,3.18,3.51,3.22,3.1,2.8,3.05,2.79,2.59,2.73,2.69,2.63,2.54,2.48,2.46,2.27,1.97
Malta,MT,MLT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,25190000.0,25200000.0,41240000.0,54970000.0,57880000.0,55140000.0,61930000.0,58530000.0,55870000.0,56300000.0,62290000.0,66900000.0,97580000.0,86220000.0,86620000.0,92720000.0,107350000.0,108440000.0,107560000.0,128070000.0,138240000.0,144570000.0,154050000.0,161740000.0,176480000.0,143330000.0,150170000.0
Malta,MT,MLT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,0.82,0.79,1.21,1.52,1.51,1.33,1.45,1.3,1.17,1.15,1.21,1.24,1.69,1.39,1.38,1.36,1.55,1.47,1.35,1.46,1.38,1.37,1.29,1.25,1.26,1.1,1.02
Malta,MT,MLT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860000.0,10360000.0,11870000.0,14360000.0,17060000.0,12900000.0,10450000.0,10940000.0,9870000.0,12080000.0,16530000.0,20980000.0,17790000.0,24290000.0,26940000.0,30520000.0,30960000.0,30070000.0
Malta,MT,MLT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.2,0.22,0.25,0.28,0.21,0.15,0.16,0.13,0.15,0.19,0.21,0.17,0.2,0.21,0.22,0.24,0.21
Malta,MT,MLT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,1470000.0,1060000.0,2330000.0,2140000.0,70000.0,70000.0
Malta,MT,MLT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.0,0.0
Malta,MT,MLT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,68970000.0,69050000.0,73770000.0,80370000.0,89550000.0,91130000.0,86490000.0,85280000.0,93850000.0,80310000.0,85360000.0,92870000.0,91320000.0,96590000.0,94430000.0,87460000.0,92990000.0,87180000.0,86040000.0,94630000.0,108590000.0,112860000.0,123650000.0,130730000.0,136540000.0,122390000.0,108970000.0
Malta,MT,MLT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,2.25,2.15,2.16,2.21,2.34,2.19,2.02,1.89,1.96,1.64,1.65,1.72,1.58,1.56,1.51,1.28,1.34,1.18,1.08,1.08,1.09,1.07,1.04,1.01,0.97,0.94,0.74
"Mauritania, Islamic Rep. of",MR,MRT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,,,,,,,,,,,,,970090000.0,1224880000.0,1019060000.0,1328520000.0,2199110000.0,2517420000.0,1080600000.0,1216650000.0,1400720000.0,2657060000.0,3054960000.0,3741770000.0,3746740000.0,2998040000.0,
"Mauritania, Islamic Rep. of",MR,MRT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,,,,,,,,,,,,,0.86,0.99,0.82,0.86,1.16,1.26,0.5,0.61,0.7,1.18,1.25,1.4,1.27,0.96,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,,,,,,,,,,,,,295130000.0,429530000.0,497760000.0,493740000.0,567200000.0,647900000.0,654070000.0,663860000.0,1041720000.0,1652840000.0,1734630000.0,2276750000.0,2368680000.0,2102700000.0,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,,,,,,,,,,,,,0.26,0.35,0.4,0.32,0.3,0.33,0.3,0.33,0.52,0.73,0.71,0.85,0.8,0.67,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,,,,,,,,,,,,,572920000.0,667350000.0,371640000.0,626580000.0,1404700000.0,1569520000.0,154530000.0,256800000.0,62000000.0,693210000.0,1008640000.0,1157220000.0,1071070000.0,658240000.0,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,,,,,,,,,,,,,0.51,0.54,0.3,0.4,0.74,0.79,0.07,0.13,0.03,0.31,0.41,0.43,0.36,0.21,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,,,,,,,,,,,,,102040000.0,128000000.0,149650000.0,208200000.0,227210000.0,300000000.0,272000000.0,296000000.0,297000000.0,311000000.0,311700000.0,307800000.0,306990000.0,237110000.0,
"Mauritania, Islamic Rep. of",MR,MRT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,,,,,,,,,,,,,0.09,0.1,0.12,0.13,0.12,0.15,0.13,0.15,0.15,0.14,0.13,0.12,0.1,0.08,
